구,법정동,계약년월,평균평단가,중위평단가,거래건수
금천구,금천2동,2025-04,8817.7,8795.8,13
금천구,금천2동,2025-05,8809.1,8673.8,7
금천구,금천2동,2025-06,9609.6,9664.8,9
금천구,금천2동,2025-07,9665.7,9736.9,8
금천구,금천2동,2025-08,9107.1,9016.2,6
금천구,금천2동,2025-09,9138.7,9143.1,6
금천구,금천2동,2025-10,9125.9,9369.1,5
금천구,금천2동,2025-11,8875.4,8801.1,23
금천구,금천2동,2025-12,8668.0,8591.4,12
금천구,금천2동,2026-01,8939.0,8966.0,12
금천구,금천2동,2026-02,9129.7,9183.5,12
금천구,금천2동,2026-03,9092.8,8935.0,9
금천구,금천2동,2026-04,8913.2,9138.4,10
금천구,금천2동,2026-05,9423.1,9488.7,14
금천구,금천2동,2026-06,9394.3,9307.9,11
금천구,금천2동,2026-07,8689.5,8663.8,10
금천구,금천2동,2026-08,9309.6,9211.6,8
노원구,노원1동,2024-05,6736.9,6678.0,9
노원구,노원1동,2024-06,6704.4,6764.6,10
노원구,노원1동,2024-07,6621.1,6646.8,8
노원구,노원1동,2024-08,6936.1,6993.8,13
노원구,노원1동,2024-09,6590.7,6620.4,10
노원구,노원1동,2024-10,6772.2,6764.4,8
노원구,노원1동,2024-11,6879.1,6841.8,10
노원구,노원1동,2024-12,7023.2,6869.3,3
노원구,노원1동,2025-01,6735.8,6774.4,7
노원구,노원1동,2025-02,6736.4,6738.2,11
노원구,노원1동,2025-03,6332.1,6364.1,7
노원구,노원1동,2025-04,6997.5,7161.6,7
노원구,노원1동,2025-05,7069.2,7096.5,15
노원구,노원1동,2025-06,7408.7,7442.2,9
노원구,노원1동,2025-07,6959.3,6900.6,8
노원구,노원1동,2025-08,6851.7,6894.1,8
노원구,노원1동,2025-09,6815.2,6786.2,9
노원구,노원1동,2025-10,6719.5,6715.7,10
노원구,노원1동,2025-11,6932.9,6915.4,8
노원구,노원1동,2025-12,7142.2,7153.2,15
노원구,노원1동,2026-01,7056.5,7111.6,14
노원구,노원1동,2026-02,6899.0,6877.4,4
노원구,노원1동,2026-03,7169.9,7120.5,7
노원구,노원1동,2026-04,6897.0,7010.1,11
노원구,노원1동,2026-05,7119.8,7095.2,10
노원구,노원1동,2026-06,7105.7,7261.9,7
노원구,노원1동,2026-07,7238.1,7282.9,5
노원구,노원1동,2026-08,7159.6,7237.7,7
노원구,노원2동,2024-05,6724.8,6850.4,9
노원구,노원2동,2024-06,6703.5,6698.7,10
노원구,노원2동,2024-07,6666.0,6626.6,14
노원구,노원2동,2024-08,6781.5,6780.5,11
노원구,노원2동,2024-09,6616.0,6609.4,10
노원구,노원2동,2024-10,6817.3,6875.8,16
노원구,노원2동,2024-11,6876.1,6917.8,14
노원구,노원2동,2024-12,7017.2,6902.8,11
노원구,노원2동,2025-01,6904.1,6976.9,10
노원구,노원2동,2025-02,6713.6,6617.0,5
노원구,노원2동,2025-03,6550.2,6523.5,8
노원구,노원2동,2025-04,7152.9,7145.6,11
노원구,노원2동,2025-05,7232.6,7223.8,14
노원구,노원2동,2025-06,7602.2,7617.1,11
노원구,노원2동,2025-07,7113.8,6983.9,5
노원구,노원2동,2025-08,6978.4,6969.4,8
노원구,노원2동,2025-09,7190.6,7190.6,1
노원구,노원2동,2025-10,6820.4,6818.9,12
노원구,노원2동,2025-11,6787.4,6807.5,4
노원구,노원2동,2025-12,7171.7,7262.4,10
노원구,노원2동,2026-01,7061.6,7080.7,11
노원구,노원2동,2026-02,7226.5,7203.2,14
노원구,노원2동,2026-03,7157.4,7198.1,13
노원구,노원2동,2026-04,6978.8,6905.4,4
노원구,노원2동,2026-05,6993.2,7049.4,8
노원구,노원2동,2026-06,7046.3,7046.6,12
노원구,노원2동,2026-07,6829.4,6701.4,3
노원구,노원2동,2026-08,6917.4,6904.7,12
도봉구,도봉1동,2024-05,7406.9,7362.5,8
도봉구,도봉1동,2024-06,7683.5,7769.3,15
도봉구,도봉1동,2024-07,7585.3,7563.4,7
도봉구,도봉1동,2024-08,7604.2,7626.1,15
도봉구,도봉1동,2024-09,7985.0,7970.4,10
도봉구,도봉1동,2024-11,7859.4,7867.6,12
도봉구,도봉1동,2024-12,7584.6,7487.2,8
도봉구,도봉1동,2025-01,7948.7,8000.1,12
도봉구,도봉1동,2025-03,7772.1,7737.5,9
도봉구,도봉1동,2025-04,7685.6,7578.6,8
도봉구,도봉1동,2025-06,8284.3,8366.7,14
도봉구,도봉1동,2025-08,7452.1,7430.3,8
도봉구,도봉1동,2025-09,7610.5,7558.2,17
도봉구,도봉1동,2025-10,7655.4,7641.6,15
도봉구,도봉1동,2025-11,7749.4,7849.6,5
도봉구,도봉1동,2026-01,7857.4,7865.6,20
도봉구,도봉1동,2026-02,8113.6,8110.6,10
도봉구,도봉1동,2026-03,7554.4,7533.9,9
도봉구,도봉1동,2026-04,7791.6,7687.2,6
도봉구,도봉1동,2026-05,8098.9,8206.5,7
도봉구,도봉1동,2026-07,7766.6,7772.3,8
도봉구,도봉1동,2026-08,7931.3,7957.8,10
도봉구,도봉2동,2024-05,7254.2,7201.4,10
도봉구,도봉2동,2024-08,8082.7,8082.7,1
도봉구,도봉2동,2024-09,8174.5,8174.5,2
도봉구,도봉2동,2024-10,7515.8,7487.3,9
도봉구,도봉2동,2024-12,7537.5,7551.2,8
도봉구,도봉2동,2025-01,7481.4,7404.8,8
도봉구,도봉2동,2025-03,7495.0,7419.6,11
도봉구,도봉2동,2025-04,7636.3,7534.5,12
도봉구,도봉2동,2025-05,7692.3,7734.9,7
도봉구,도봉2동,2025-06,8213.8,8234.8,20
도봉구,도봉2동,2025-07,7727.2,7787.2,12
도봉구,도봉2동,2025-08,7602.4,7661.6,8
도봉구,도봉2동,2025-09,7700.3,7717.1,5
도봉구,도봉2동,2025-11,8126.8,8288.7,8
도봉구,도봉2동,2026-01,8106.0,7984.3,9
도봉구,도봉2동,2026-02,7941.3,7954.2,4
도봉구,도봉2동,2026-04,7842.6,7637.6,11
도봉구,도봉2동,2026-05,7972.8,7938.3,10
도봉구,도봉2동,2026-08,7643.3,7509.5,5
도봉구,도봉3동,2024-06,7629.9,7480.4,9
도봉구,도봉3동,2024-08,7423.0,7403.6,9
도봉구,도봉3동,2024-09,7657.3,7423.2,7
도봉구,도봉3동,2024-10,7670.5,7662.9,12
도봉구,도봉3동,2024-12,7730.8,7719.7,9
도봉구,도봉3동,2025-01,7661.1,7777.8,7
도봉구,도봉3동,2025-02,7359.0,7323.4,9
도봉구,도봉3동,2025-03,7749.8,7821.9,7
도봉구,도봉3동,2025-04,7667.6,7685.9,11
도봉구,도봉3동,2025-06,8212.0,8110.8,11
도봉구,도봉3동,2025-07,7706.9,7753.3,9
도봉구,도봉3동,2025-09,7712.5,7824.7,7
도봉구,도봉3동,2025-11,8134.0,8042.8,5
도봉구,도봉3동,2025-12,7822.9,7945.9,10
도봉구,도봉3동,2026-01,7807.8,7894.9,9
도봉구,도봉3동,2026-04,7581.3,7643.0,6
도봉구,도봉3동,2026-05,8071.1,7944.8,3
도봉구,도봉3동,2026-06,7670.3,7511.8,10
도봉구,도봉4동,2024-05,7208.1,7112.0,5
도봉구,도봉4동,2024-06,7263.6,7290.1,7
도봉구,도봉4동,2024-07,7636.6,7651.3,4
도봉구,도봉4동,2024-08,7569.7,7534.7,16
도봉구,도봉4동,2024-09,7808.6,7702.2,9
도봉구,도봉4동,2024-10,7558.2,7669.5,12
도봉구,도봉4동,2024-11,7772.2,7728.4,3
도봉구,도봉4동,2024-12,7716.5,7713.8,6
도봉구,도봉4동,2025-01,7917.6,8077.5,9
도봉구,도봉4동,2025-02,7581.7,7613.1,9
도봉구,도봉4동,2025-04,7624.8,7656.0,9
도봉구,도봉4동,2025-05,7776.9,7766.6,10
도봉구,도봉4동,2025-06,8309.2,8382.2,15
도봉구,도봉4동,2025-08,7568.6,7556.8,9
도봉구,도봉4동,2025-09,7809.4,7832.8,12
도봉구,도봉4동,2025-10,7521.6,7514.4,10
도봉구,도봉4동,2025-11,7887.2,7737.1,7
도봉구,도봉4동,2025-12,7697.0,7662.4,11
도봉구,도봉4동,2026-01,7961.0,8042.7,10
도봉구,도봉4동,2026-02,8017.5,8090.7,9
도봉구,도봉4동,2026-03,7841.6,7758.1,9
도봉구,도봉4동,2026-04,7856.8,7868.0,6
도봉구,도봉4동,2026-05,7853.9,7830.6,12
도봉구,도봉4동,2026-06,7746.1,7895.4,5
도봉구,도봉4동,2026-07,7752.5,7660.4,9
도봉구,도봉4동,2026-08,7869.2,7976.8,10
동대문구,동대문1동,2024-05,3828.6,3817.4,9
동대문구,동대문1동,2024-06,3707.7,3707.4,11
동대문구,동대문1동,2024-08,3656.3,3610.7,8
동대문구,동대문1동,2024-11,3802.4,3761.9,10
동대문구,동대문1동,2024-12,3993.4,4041.1,9
동대문구,동대문1동,2025-01,3791.4,3815.7,9
동대문구,동대문1동,2025-02,3846.4,3856.1,12
동대문구,동대문1동,2025-04,4053.2,4106.8,4
동대문구,동대문1동,2025-05,3891.6,3888.4,8
동대문구,동대문1동,2025-07,4016.8,4041.0,8
동대문구,동대문1동,2025-08,3999.3,3983.2,16
동대문구,동대문1동,2025-09,3771.6,3771.6,1
동대문구,동대문1동,2025-10,3884.1,3845.4,6
동대문구,동대문1동,2025-12,3977.5,3884.9,5
동대문구,동대문1동,2026-02,4037.5,4084.6,5
동대문구,동대문1동,2026-03,3847.0,3750.3,3
동대문구,동대문1동,2026-04,3985.2,3919.2,9
동대문구,동대문1동,2026-05,3920.9,3974.9,9
동대문구,동대문1동,2026-07,4067.8,4031.7,8
동대문구,동대문1동,2026-08,3802.1,3771.2,8
동대문구,동대문2동,2024-05,3750.6,3778.0,8
동대문구,동대문2동,2024-06,3746.0,3815.2,8
동대문구,동대문2동,2024-07,3763.0,3733.9,9
동대문구,동대문2동,2024-08,3802.7,3778.2,11
동대문구,동대문2동,2024-10,3823.9,3853.4,8
동대문구,동대문2동,2024-11,3719.7,3797.4,9
동대문구,동대문2동,2024-12,3882.6,3928.4,10
동대문구,동대문2동,2025-01,3806.0,3698.8,5
동대문구,동대문2동,2025-02,3758.4,3791.6,8
동대문구,동대문2동,2025-03,3921.8,3903.3,9
동대문구,동대문2동,2025-04,3854.7,3888.8,11
동대문구,동대문2동,2025-06,4127.8,4181.3,18
동대문구,동대문2동,2025-07,3980.3,3994.2,10
동대문구,동대문2동,2025-08,4091.3,4139.1,12
동대문구,동대문2동,2025-09,3768.3,3796.0,13
동대문구,동대문2동,2026-01,3973.4,3920.5,9
동대문구,동대문2동,2026-03,3867.1,3912.0,12
동대문구,동대문2동,2026-05,4025.0,4029.4,8
동대문구,동대문2동,2026-08,3904.9,3932.4,14
동대문구,동대문3동,2024-05,3819.3,3939.8,7
동대문구,동대문3동,2024-07,3881.7,3874.6,13
동대문구,동대문3동,2024-08,3731.3,3787.3,9
동대문구,동대문3동,2024-09,3681.6,3602.1,4
동대문구,동대문3동,2024-10,3874.7,3863.0,7
동대문구,동대문3동,2024-11,3894.4,3911.5,5
동대문구,동대문3동,2024-12,3941.8,3943.6,15
동대문구,동대문3동,2025-01,3832.5,3741.2,5
동대문구,동대문3동,2025-02,3869.5,3893.8,17
동대문구,동대문3동,2025-04,3885.0,3912.1,14
동대문구,동대문3동,2025-05,3828.8,3838.8,10
동대문구,동대문3동,2025-06,4141.2,4138.9,11
동대문구,동대문3동,2025-08,4006.5,4041.8,11
동대문구,동대문3동,2025-09,3836.0,3872.1,7
동대문구,동대문3동,2025-11,3954.9,4036.8,5
동대문구,동대문3동,2026-01,3933.8,3912.0,4
동대문구,동대문3동,2026-02,3938.7,3894.4,8
동대문구,동대문3동,2026-03,3874.2,3759.4,7
동대문구,동대문3동,2026-04,4002.6,3934.4,16
동대문구,동대문3동,2026-05,4078.0,4098.7,10
동대문구,동대문3동,2026-06,3925.2,3905.9,8
동대문구,동대문3동,2026-07,3880.5,3838.5,7
동대문구,동대문3동,2026-08,3976.4,3960.6,10
동대문구,동대문4동,2024-06,3850.8,3840.0,4
동대문구,동대문4동,2024-08,3730.2,3693.9,9
동대문구,동대문4동,2024-09,3782.0,3723.6,7
동대문구,동대문4동,2024-11,3890.9,3857.8,5
동대문구,동대문4동,2024-12,4003.9,4046.9,15
동대문구,동대문4동,2025-02,3813.0,3807.7,13
동대문구,동대문4동,2025-03,3900.4,3983.2,7
동대문구,동대문4동,2025-04,3920.6,3932.4,14
동대문구,동대문4동,2025-05,3919.5,3855.8,17
동대문구,동대문4동,2025-06,4072.5,4129.1,11
동대문구,동대문4동,2025-07,3978.6,3920.4,8
동대문구,동대문4동,2025-08,4096.3,4112.9,6
동대문구,동대문4동,2025-10,3803.2,3841.5,9
동대문구,동대문4동,2025-11,3823.7,3850.1,10
동대문구,동대문4동,2025-12,3961.1,3963.7,5
동대문구,동대문4동,2026-01,4023.0,3975.3,9
동대문구,동대문4동,2026-02,4089.0,4083.2,8
동대문구,동대문4동,2026-03,3857.8,3867.5,12
동대문구,동대문4동,2026-05,3943.2,3884.8,10
동대문구,동대문4동,2026-06,3935.0,3903.0,13
동대문구,동대문4동,2026-07,4098.9,4098.2,4
동대문구,동대문4동,2026-08,3867.1,3871.8,10
동작구,동작1동,2024-05,3800.3,3826.4,8
동작구,동작1동,2024-06,3689.2,3704.5,8
동작구,동작1동,2024-07,3486.1,3499.0,6
동작구,동작1동,2024-09,3658.6,3595.3,8
동작구,동작1동,2024-10,3728.9,3701.4,10
동작구,동작1동,2024-11,3798.2,3767.2,11
동작구,동작1동,2024-12,3536.1,3492.5,10
동작구,동작1동,2025-04,3787.0,3770.4,4
동작구,동작1동,2025-05,3605.1,3622.9,14
동작구,동작1동,2025-06,4063.9,4066.8,24
동작구,동작1동,2025-07,3893.2,3921.0,6
동작구,동작1동,2025-09,3864.8,3909.9,9
동작구,동작1동,2025-10,3674.5,3720.6,8
동작구,동작1동,2025-11,3698.2,3718.8,5
동작구,동작1동,2025-12,3794.9,3754.9,9
동작구,동작1동,2026-01,3976.4,3971.2,16
동작구,동작1동,2026-02,3807.6,3844.8,9
동작구,동작1동,2026-03,3903.5,3915.2,12
동작구,동작1동,2026-04,3696.7,3688.2,13
동작구,동작1동,2026-05,3958.3,3947.2,13
동작구,동작1동,2026-06,3878.8,3923.2,5
동작구,동작1동,2026-08,3580.6,3631.0,5
동작구,동작2동,2024-05,3766.0,3764.5,8
동작구,동작2동,2024-06,3427.5,3439.8,6
동작구,동작2동,2024-07,3443.2,3515.4,7
동작구,동작2동,2024-09,3597.1,3590.0,5
동작구,동작2동,2024-10,3671.6,3730.8,14
동작구,동작2동,2025-03,3591.6,3565.4,8
동작구,동작2동,2025-04,3693.4,3696.9,11
동작구,동작2동,2025-05,3731.1,3724.4,7
동작구,동작2동,2025-06,3975.8,3943.5,9
동작구,동작2동,2025-07,3769.1,3774.4,8
동작구,동작2동,2025-08,3748.5,3760.3,7
동작구,동작2동,2025-09,3861.4,3895.4,14
동작구,동작2동,2025-10,3604.8,3568.0,6
동작구,동작2동,2026-01,3921.1,3905.8,10
동작구,동작2동,2026-02,3796.5,3812.2,9
동작구,동작2동,2026-04,3492.2,3491.2,4
동작구,동작2동,2026-06,3888.3,3816.2,8
동작구,동작2동,2026-07,3837.6,3822.1,9
동작구,동작3동,2024-05,3674.3,3701.0,16
동작구,동작3동,2024-07,3498.8,3479.8,6
동작구,동작3동,2024-08,3597.3,3541.0,5
동작구,동작3동,2024-10,3684.3,3678.8,8
동작구,동작3동,2024-11,3793.8,3899.6,6
동작구,동작3동,2024-12,3574.0,3481.0,15
동작구,동작3동,2025-01,3657.1,3630.1,13
동작구,동작3동,2025-02,3609.2,3607.2,9
동작구,동작3동,2025-06,3873.6,3924.3,11
동작구,동작3동,2025-08,3758.4,3780.4,15
동작구,동작3동,2025-09,3827.4,3843.7,13
동작구,동작3동,2025-10,3750.1,3704.4,14
동작구,동작3동,2025-11,3695.7,3726.8,9
동작구,동작3동,2025-12,3687.1,3682.2,4
동작구,동작3동,2026-01,3950.2,3972.6,10
동작구,동작3동,2026-02,3854.3,3858.8,22
동작구,동작3동,2026-03,3714.0,3706.5,9
동작구,동작3동,2026-04,3806.1,3823.4,7
동작구,동작3동,2026-05,4021.0,3956.5,5
동작구,동작3동,2026-06,3851.1,3811.5,5
동작구,동작3동,2026-07,3764.7,3714.9,7
동작구,동작3동,2026-08,3735.3,3749.0,12
동작구,동작4동,2024-05,3642.2,3652.7,13
동작구,동작4동,2024-07,3660.8,3660.8,2
동작구,동작4동,2024-08,3654.8,3685.0,17
동작구,동작4동,2024-09,3629.2,3596.4,11
동작구,동작4동,2024-10,3717.9,3636.2,8
동작구,동작4동,2025-01,3634.4,3605.6,12
동작구,동작4동,2025-02,3656.5,3639.4,9
동작구,동작4동,2025-03,3657.3,3663.6,7
동작구,동작4동,2025-04,3624.5,3572.5,6
동작구,동작4동,2025-05,3627.4,3609.1,15
동작구,동작4동,2025-06,4011.6,3975.1,11
동작구,동작4동,2025-07,3890.2,3935.6,7
동작구,동작4동,2025-09,3992.0,3978.8,8
동작구,동작4동,2025-10,3696.0,3642.6,8
동작구,동작4동,2026-01,3901.5,3885.0,7
동작구,동작4동,2026-02,3826.2,3844.0,17
동작구,동작4동,2026-03,3754.5,3816.5,5
동작구,동작4동,2026-04,3868.5,3928.6,5
동작구,동작4동,2026-06,3921.0,3941.3,9
동작구,동작4동,2026-07,3900.4,3926.6,10
마포구,마포1동,2024-06,6187.2,6210.6,10
마포구,마포1동,2024-10,6222.2,6194.1,8
마포구,마포1동,2024-11,6442.7,6323.7,9
마포구,마포1동,2024-12,6259.5,6195.1,5
마포구,마포1동,2025-01,6615.3,6701.8,19
마포구,마포1동,2025-02,6543.9,6588.2,11
마포구,마포1동,2025-03,6710.0,6818.8,10
마포구,마포1동,2025-05,6389.5,6424.0,10
마포구,마포1동,2025-06,6963.2,6988.5,19
마포구,마포1동,2025-07,6417.7,6449.2,6
마포구,마포1동,2025-08,6743.2,6694.0,8
마포구,마포1동,2025-09,6479.0,6498.0,5
마포구,마포1동,2025-10,6661.6,6607.5,3
마포구,마포1동,2025-11,6410.0,6410.0,2
마포구,마포1동,2025-12,6285.1,6285.1,2
마포구,마포1동,2026-01,6474.1,6623.0,5
마포구,마포1동,2026-04,6866.5,6866.5,1
마포구,마포1동,2026-05,6996.5,7061.7,3
마포구,마포1동,2026-06,6617.2,6619.0,3
마포구,마포1동,2026-07,6664.4,6624.9,3
마포구,마포1동,2026-08,6842.0,6904.4,6
마포구,마포2동,2024-05,6282.0,6394.2,8
마포구,마포2동,2024-06,6091.3,6051.8,6
마포구,마포2동,2024-07,6251.0,6255.0,8
마포구,마포2동,2024-08,6523.3,6445.9,7
마포구,마포2동,2024-09,6373.6,6406.9,9
마포구,마포2동,2024-11,6472.3,6576.9,11
마포구,마포2동,2024-12,6466.6,6361.6,11
마포구,마포2동,2025-01,6681.9,6693.0,10
마포구,마포2동,2025-02,6422.4,6411.4,11
마포구,마포2동,2025-03,6401.1,6367.8,6
마포구,마포2동,2025-04,6320.4,6323.6,12
마포구,마포2동,2025-05,6707.3,6736.5,7
마포구,마포2동,2025-06,6936.8,6937.4,12
마포구,마포2동,2025-07,6272.0,6365.0,3
마포구,마포2동,2025-08,6561.6,6500.8,6
마포구,마포2동,2025-09,6466.3,6436.1,3
마포구,마포2동,2025-10,6556.1,6480.2,5
마포구,마포2동,2025-11,6908.8,6895.2,4
마포구,마포2동,2025-12,7003.8,7003.8,2
마포구,마포2동,2026-02,6594.4,6614.2,7
마포구,마포2동,2026-03,6837.0,6729.3,5
마포구,마포2동,2026-04,7028.6,7002.8,6
마포구,마포2동,2026-05,6641.2,6703.2,6
마포구,마포2동,2026-06,6545.4,6542.2,6
마포구,마포2동,2026-07,6461.9,6490.5,6
마포구,마포3동,2024-05,6211.2,6256.8,7
마포구,마포3동,2024-07,6272.8,6391.8,9
마포구,마포3동,2024-08,6188.8,6162.3,12
마포구,마포3동,2024-09,6603.5,6613.0,10
마포구,마포3동,2024-10,6224.7,6362.2,11
마포구,마포3동,2024-11,6302.3,6138.1,13
마포구,마포3동,2024-12,6248.8,6276.5,8
마포구,마포3동,2025-01,6736.8,6641.0,6
마포구,마포3동,2025-02,6541.2,6620.6,6
마포구,마포3동,2025-04,6379.1,6385.4,15
마포구,마포3동,2025-06,6769.0,6727.4,11
마포구,마포3동,2025-07,6580.3,6502.6,3
마포구,마포3동,2025-08,6715.0,6718.2,6
마포구,마포3동,2025-10,6465.0,6492.5,5
마포구,마포3동,2025-11,6466.1,6579.2,4
마포구,마포3동,2025-12,6879.2,6862.4,8
마포구,마포3동,2026-01,6378.5,6566.8,3
마포구,마포3동,2026-02,6467.1,6423.0,6
마포구,마포3동,2026-03,6458.9,6464.0,4
마포구,마포3동,2026-05,6783.2,6833.6,6
마포구,마포3동,2026-07,6775.0,6741.4,8
마포구,마포3동,2026-08,7004.2,7005.1,6
서대문구,서대문1동,2024-05,8737.8,8806.8,8
서대문구,서대문1동,2024-06,8720.4,8749.4,10
서대문구,서대문1동,2024-08,9044.8,9069.6,8
서대문구,서대문1동,2024-09,8959.2,9016.3,11
서대문구,서대문1동,2024-10,9050.6,9086.1,7
서대문구,서대문1동,2024-11,9270.8,9225.5,7
서대문구,서대문1동,2025-01,9033.7,8937.2,6
서대문구,서대문1동,2025-02,9029.5,9024.2,12
서대문구,서대문1동,2025-03,8678.5,8632.0,9
서대문구,서대문1동,2025-04,8832.3,8765.5,6
서대문구,서대문1동,2025-05,8888.6,8730.7,11
서대문구,서대문1동,2025-06,9711.0,9675.1,19
서대문구,서대문1동,2025-07,9231.0,9050.6,7
서대문구,서대문1동,2025-08,8603.9,8656.3,10
서대문구,서대문1동,2025-10,9175.0,8982.1,5
서대문구,서대문1동,2025-11,8876.8,8917.1,4
서대문구,서대문1동,2025-12,9252.4,9188.6,7
서대문구,서대문1동,2026-02,9347.2,9248.2,10
서대문구,서대문1동,2026-03,9578.2,9582.7,11
서대문구,서대문1동,2026-04,9188.1,9332.2,3
서대문구,서대문1동,2026-05,9653.6,9598.3,11
서대문구,서대문1동,2026-06,9100.8,9096.4,9
서대문구,서대문1동,2026-07,9273.0,9199.7,11
서대문구,서대문1동,2026-08,9377.8,9254.4,9
서대문구,서대문2동,2024-05,8506.3,8535.7,6
서대문구,서대문2동,2024-06,8934.0,8903.3,9
서대문구,서대문2동,2024-07,9322.2,9326.3,5
서대문구,서대문2동,2024-08,8940.5,9177.6,10
서대문구,서대문2동,2024-10,9206.7,9144.7,5
서대문구,서대문2동,2024-11,9072.8,9191.2,10
서대문구,서대문2동,2025-01,8988.8,9157.2,5
서대문구,서대문2동,2025-04,8903.4,8996.5,11
서대문구,서대문2동,2025-05,8874.5,9021.9,11
서대문구,서대문2동,2025-06,9629.9,9613.7,11
서대문구,서대문2동,2025-11,8928.5,8893.4,5
서대문구,서대문2동,2025-12,9267.5,9555.7,9
서대문구,서대문2동,2026-01,9189.0,9090.0,12
서대문구,서대문2동,2026-02,9423.8,9482.1,10
서대문구,서대문2동,2026-03,9545.9,9657.2,8
서대문구,서대문2동,2026-05,9255.3,9108.0,11
서대문구,서대문2동,2026-06,9310.0,9256.6,7
서대문구,서대문2동,2026-08,9450.9,9420.0,11
서대문구,서대문3동,2024-05,8563.2,8602.1,10
서대문구,서대문3동,2024-06,8932.3,8836.2,8
서대문구,서대문3동,2024-07,9047.2,8833.5,9
서대문구,서대문3동,2024-08,8587.4,8693.6,8
서대문구,서대문3동,2024-09,8881.6,8977.4,11
서대문구,서대문3동,2024-10,9188.7,8979.6,7
서대문구,서대문3동,2024-11,9277.8,9210.5,9
서대문구,서대문3동,2024-12,8966.9,8906.8,10
서대문구,서대문3동,2025-01,9058.3,8989.1,5
서대문구,서대문3동,2025-02,9041.6,9159.8,8
서대문구,서대문3동,2025-04,8792.4,8864.0,9
서대문구,서대문3동,2025-05,8989.7,8856.8,6
서대문구,서대문3동,2025-06,9669.0,9723.4,14
서대문구,서대문3동,2025-07,8981.2,8943.0,8
서대문구,서대문3동,2025-08,8764.5,8834.8,3
서대문구,서대문3동,2025-09,9089.2,9172.9,8
서대문구,서대문3동,2025-10,8838.3,8963.8,8
서대문구,서대문3동,2025-11,8949.0,9008.8,10
서대문구,서대문3동,2025-12,9052.0,9126.6,8
서대문구,서대문3동,2026-01,9411.3,9438.4,8
서대문구,서대문3동,2026-02,9266.3,9307.8,8
서대문구,서대문3동,2026-03,9517.4,9523.5,10
서대문구,서대문3동,2026-05,9508.5,9524.3,15
서대문구,서대문3동,2026-06,8952.2,8941.0,3
서대문구,서대문3동,2026-07,9193.6,9126.0,13
서대문구,서대문3동,2026-08,9434.0,9496.2,7
서대문구,서대문4동,2024-05,9055.0,8776.7,7
서대문구,서대문4동,2024-06,8692.7,8802.7,7
서대문구,서대문4동,2024-07,9210.7,9217.5,12
서대문구,서대문4동,2024-10,9065.5,9122.6,5
서대문구,서대문4동,2024-11,9038.3,8953.8,6
서대문구,서대문4동,2024-12,9317.0,9316.6,5
서대문구,서대문4동,2025-01,9259.2,9143.1,7
서대문구,서대문4동,2025-02,9041.9,8925.1,13
서대문구,서대문4동,2025-03,9053.4,9007.5,11
서대문구,서대문4동,2025-04,9025.2,8799.3,9
서대문구,서대문4동,2025-06,9801.5,9924.9,9
서대문구,서대문4동,2025-09,9161.5,9309.6,10
서대문구,서대문4동,2025-10,8934.5,8843.9,9
서대문구,서대문4동,2025-12,9164.9,9139.8,7
서대문구,서대문4동,2026-01,9271.0,9297.8,8
서대문구,서대문4동,2026-02,9360.0,9372.9,8
서대문구,서대문4동,2026-03,9423.2,9458.2,9
서대문구,서대문4동,2026-04,8987.7,9004.8,10
서대문구,서대문4동,2026-05,9555.8,9695.8,5
서대문구,서대문4동,2026-06,8948.7,8873.4,5
서대문구,서대문4동,2026-07,9270.6,9262.8,9
서대문구,서대문4동,2026-08,9454.7,9381.2,10
서초구,서초1동,2024-05,5495.2,5558.8,10
서초구,서초1동,2024-07,5407.2,5449.6,10
서초구,서초1동,2024-10,5394.0,5348.9,10
서초구,서초1동,2025-01,5387.1,5377.0,9
서초구,서초1동,2025-02,5494.3,5644.4,9
서초구,서초1동,2025-03,5404.2,5538.3,5
서초구,서초1동,2025-04,5180.9,5082.4,8
서초구,서초1동,2025-06,5861.4,5887.0,12
서초구,서초1동,2025-07,5325.3,5318.0,6
서초구,서초1동,2025-08,5330.8,5451.1,5
서초구,서초1동,2025-09,5320.7,5243.9,5
서초구,서초1동,2025-10,5102.4,5102.4,2
서초구,서초1동,2025-11,5477.5,5461.9,4
서초구,서초1동,2025-12,5427.9,5525.8,5
서초구,서초1동,2026-01,5772.6,5772.6,2
서초구,서초1동,2026-02,5475.8,5491.0,6
서초구,서초1동,2026-03,5489.5,5543.4,5
서초구,서초1동,2026-06,5424.3,5503.8,4
서초구,서초1동,2026-07,5555.2,5468.9,7
서초구,서초1동,2026-08,5237.8,5215.3,5
서초구,서초2동,2024-07,5645.5,5613.6,8
서초구,서초2동,2024-08,5424.6,5343.8,8
서초구,서초2동,2024-09,5537.3,5528.7,4
서초구,서초2동,2024-10,5306.9,5341.0,12
서초구,서초2동,2024-11,5463.4,5543.3,10
서초구,서초2동,2024-12,5479.8,5503.0,12
서초구,서초2동,2025-01,5459.0,5390.9,7
서초구,서초2동,2025-02,5368.7,5292.7,7
서초구,서초2동,2025-03,5449.7,5521.7,11
서초구,서초2동,2025-05,5725.4,5799.2,7
서초구,서초2동,2025-06,5919.8,5978.0,12
서초구,서초2동,2025-07,5451.8,5410.7,5
서초구,서초2동,2025-09,5216.1,5212.4,5
서초구,서초2동,2025-10,5384.9,5504.4,10
서초구,서초2동,2025-12,5505.0,5403.0,4
