구,법정동,계약년월,평균평단가,중위평단가,거래건수
노원구,중계동,2024-05,3139.9,3235.7,58
노원구,중계동,2024-06,3382.0,3388.6,98
노원구,중계동,2024-07,3347.7,3311.3,178
노원구,중계동,2024-08,3333.3,3311.3,121
노원구,중계동,2024-09,3228.3,3247.7,50
노원구,중계동,2024-10,3316.2,3251.8,44
노원구,중계동,2024-11,3158.2,3123.2,52
노원구,중계동,2024-12,3277.3,3383.0,45
노원구,중계동,2025-01,3147.1,3313.3,45
노원구,중계동,2025-02,3320.0,3315.7,61
노원구,중계동,2025-03,3317.7,3291.2,108
노원구,중계동,2025-04,3380.2,3353.0,73
노원구,중계동,2025-05,3351.2,3324.4,109
노원구,중계동,2025-06,3429.3,3388.4,193
노원구,중계동,2025-07,3354.2,3391.8,62
노원구,중계동,2025-08,3389.1,3396.1,61
노원구,중계동,2025-09,3536.4,3487.3,131
노원구,중계동,2025-10,3336.8,3348.9,118
노원구,중계동,2025-11,3597.4,3515.9,58
노원구,중계동,2025-12,3373.3,3349.5,112
노원구,중계동,2026-01,3570.2,3585.2,101
노원구,중계동,2026-02,3552.9,3547.5,152
노원구,중계동,2026-03,3547.2,3616.8,130
노원구,중계동,2026-04,3560.4,3633.2,192
노원구,중계동,2026-05,3541.6,3560.7,182
노원구,중계동,2026-06,3634.5,3735.7,116
노원구,중계동,2026-07,3677.0,3643.6,126
노원구,중계동,2026-08,3196.9,2747.4,5
노원구,하계동,2024-05,3123.3,3172.2,19
노원구,하계동,2024-06,3154.0,3189.9,52
노원구,하계동,2024-07,3299.4,3277.9,78
노원구,하계동,2024-08,3464.7,3474.8,50
노원구,하계동,2024-09,3320.6,3277.2,18
노원구,하계동,2024-10,3119.4,3183.6,22
노원구,하계동,2024-11,3224.2,3353.8,24
노원구,하계동,2024-12,3223.4,3289.4,26
노원구,하계동,2025-01,3149.2,3248.2,20
노원구,하계동,2025-02,3313.6,3325.3,36
노원구,하계동,2025-03,3226.7,3278.5,56
노원구,하계동,2025-04,3218.8,3224.5,44
노원구,하계동,2025-05,3208.5,3257.6,58
노원구,하계동,2025-06,3361.7,3348.8,103
노원구,하계동,2025-07,3154.8,3084.4,37
노원구,하계동,2025-08,3334.1,3343.8,41
노원구,하계동,2025-09,3385.3,3307.8,44
노원구,하계동,2025-10,3456.5,3418.9,78
노원구,하계동,2025-11,3479.2,3417.3,28
노원구,하계동,2025-12,3514.1,3419.2,41
노원구,하계동,2026-01,3458.0,3415.1,50
노원구,하계동,2026-02,3546.6,3541.0,86
노원구,하계동,2026-03,3661.4,3675.5,76
노원구,하계동,2026-04,3659.6,3648.0,110
노원구,하계동,2026-05,3687.2,3653.0,78
노원구,하계동,2026-06,3935.6,3888.6,69
노원구,하계동,2026-07,4035.9,3960.3,55
노원구,하계동,2026-08,4426.0,4314.1,4
도봉구,도봉동,2024-05,2326.7,2315.0,13
도봉구,도봉동,2024-06,2267.3,2247.9,20
도봉구,도봉동,2024-07,2242.2,2178.2,26
도봉구,도봉동,2024-08,2195.8,2199.4,24
도봉구,도봉동,2024-09,2137.0,2258.3,7
도봉구,도봉동,2024-10,2202.3,2232.2,23
도봉구,도봉동,2024-11,2311.9,2276.8,13
도봉구,도봉동,2024-12,2187.9,2199.5,11
도봉구,도봉동,2025-01,2269.0,2259.5,6
도봉구,도봉동,2025-02,2463.4,2455.0,10
도봉구,도봉동,2025-03,2201.6,2156.9,17
도봉구,도봉동,2025-04,2138.9,2198.9,13
도봉구,도봉동,2025-05,2266.0,2274.2,24
도봉구,도봉동,2025-06,2157.3,2218.4,29
도봉구,도봉동,2025-07,2234.4,2226.2,18
도봉구,도봉동,2025-08,2303.7,2338.0,16
도봉구,도봉동,2025-09,2411.8,2235.9,20
도봉구,도봉동,2025-10,2263.8,2214.5,18
도봉구,도봉동,2025-11,2329.2,2293.9,22
도봉구,도봉동,2025-12,2381.2,2323.5,19
도봉구,도봉동,2026-01,2268.8,2331.4,29
도봉구,도봉동,2026-02,2312.3,2307.9,35
도봉구,도봉동,2026-03,2366.6,2341.4,40
도봉구,도봉동,2026-04,2351.9,2324.8,44
도봉구,도봉동,2026-05,2305.1,2320.2,44
도봉구,도봉동,2026-06,2368.8,2364.2,32
도봉구,도봉동,2026-07,2422.1,2386.3,33
도봉구,도봉동,2026-08,2420.4,2394.8,11
도봉구,방학동,2024-05,2371.3,2157.3,16
도봉구,방학동,2024-06,2265.1,2159.1,26
도봉구,방학동,2024-07,2276.2,2139.8,45
도봉구,방학동,2024-08,2322.5,2258.7,28
도봉구,방학동,2024-09,2175.1,2095.1,27
도봉구,방학동,2024-10,2324.0,2254.0,34
도봉구,방학동,2024-11,2001.6,1947.6,14
도봉구,방학동,2024-12,2042.9,1908.3,16
도봉구,방학동,2025-01,2194.4,2018.1,21
도봉구,방학동,2025-02,2064.8,1948.7,29
도봉구,방학동,2025-03,2054.4,2022.3,42
도봉구,방학동,2025-04,2245.3,2084.1,55
도봉구,방학동,2025-05,2190.6,2122.3,34
도봉구,방학동,2025-06,2322.9,2114.3,53
도봉구,방학동,2025-07,2375.3,2217.5,32
도봉구,방학동,2025-08,2138.5,2129.9,29
도봉구,방학동,2025-09,2310.4,2125.1,29
도봉구,방학동,2025-10,2198.0,2007.2,16
도봉구,방학동,2025-11,2185.6,2096.8,17
도봉구,방학동,2025-12,2390.5,2142.6,24
도봉구,방학동,2026-01,2340.2,2227.5,32
도봉구,방학동,2026-02,2449.5,2332.0,33
도봉구,방학동,2026-03,2224.1,2136.6,40
도봉구,방학동,2026-04,2225.0,2145.4,71
도봉구,방학동,2026-05,2230.1,2103.6,58
도봉구,방학동,2026-06,2355.8,2211.5,63
도봉구,방학동,2026-07,2330.6,2204.2,64
도봉구,방학동,2026-08,2204.2,2255.6,16
도봉구,쌍문동,2024-05,2095.9,2132.7,22
도봉구,쌍문동,2024-06,2202.4,2114.2,30
도봉구,쌍문동,2024-07,2159.3,2176.3,55
도봉구,쌍문동,2024-08,2313.6,2312.5,32
도봉구,쌍문동,2024-09,2221.9,2063.7,23
도봉구,쌍문동,2024-10,2128.1,2187.4,24
도봉구,쌍문동,2024-11,2155.4,2120.2,14
도봉구,쌍문동,2024-12,2109.8,2151.7,18
도봉구,쌍문동,2025-01,2383.1,2413.5,15
도봉구,쌍문동,2025-02,2006.8,1961.0,24
도봉구,쌍문동,2025-03,2243.5,2143.3,35
도봉구,쌍문동,2025-04,2061.0,2079.5,21
도봉구,쌍문동,2025-05,2413.4,2233.6,39
도봉구,쌍문동,2025-06,2255.3,2151.4,56
도봉구,쌍문동,2025-07,2268.8,2147.1,27
도봉구,쌍문동,2025-08,2139.5,2157.2,31
도봉구,쌍문동,2025-09,2189.4,2250.6,31
도봉구,쌍문동,2025-10,2261.8,2180.0,25
도봉구,쌍문동,2025-11,2248.8,2218.4,16
도봉구,쌍문동,2025-12,2283.5,2257.6,24
도봉구,쌍문동,2026-01,2325.9,2382.9,18
도봉구,쌍문동,2026-02,2315.9,2182.0,31
도봉구,쌍문동,2026-03,2319.3,2207.2,43
도봉구,쌍문동,2026-04,2254.4,2207.5,71
도봉구,쌍문동,2026-05,2234.4,2200.2,58
도봉구,쌍문동,2026-06,2498.6,2450.6,75
도봉구,쌍문동,2026-07,2337.6,2277.3,61
도봉구,쌍문동,2026-08,2402.5,2491.8,8
도봉구,창동,2024-05,2984.2,3037.4,43
도봉구,창동,2024-06,2998.3,3078.5,90
도봉구,창동,2024-07,3118.0,3178.7,103
도봉구,창동,2024-08,3184.8,3178.4,97
도봉구,창동,2024-09,3117.5,3144.7,34
도봉구,창동,2024-10,3118.3,3218.4,56
도봉구,창동,2024-11,3062.9,3038.5,38
도봉구,창동,2024-12,3091.7,3182.2,36
도봉구,창동,2025-01,3167.4,3280.4,35
도봉구,창동,2025-02,3121.2,3138.4,47
도봉구,창동,2025-03,3163.5,3159.7,75
도봉구,창동,2025-04,3133.8,3152.2,60
도봉구,창동,2025-05,3252.3,3304.3,52
도봉구,창동,2025-06,3199.5,3181.3,142
도봉구,창동,2025-07,3190.0,3189.3,57
도봉구,창동,2025-08,3046.5,3200.6,61
도봉구,창동,2025-09,3294.0,3294.6,111
도봉구,창동,2025-10,3298.2,3313.0,95
도봉구,창동,2025-11,3190.4,3184.8,43
도봉구,창동,2025-12,3305.8,3218.5,72
도봉구,창동,2026-01,3285.0,3351.2,88
도봉구,창동,2026-02,3316.5,3384.0,99
도봉구,창동,2026-03,3434.2,3413.2,122
도봉구,창동,2026-04,3504.4,3502.3,205
도봉구,창동,2026-05,3432.0,3410.4,176
도봉구,창동,2026-06,3534.1,3500.7,103
도봉구,창동,2026-07,3412.3,3364.3,92
도봉구,창동,2026-08,3340.4,3306.0,13
동대문구,답십리동,2024-05,4230.3,4135.7,51
동대문구,답십리동,2024-06,4640.8,4823.1,103
동대문구,답십리동,2024-07,4474.8,4808.2,96
동대문구,답십리동,2024-08,4274.8,3974.2,62
동대문구,답십리동,2024-09,4007.6,4130.9,27
동대문구,답십리동,2024-10,4154.7,3912.2,33
동대문구,답십리동,2024-11,3884.5,3543.6,37
동대문구,답십리동,2024-12,3680.6,3564.5,29
동대문구,답십리동,2025-01,4360.9,4096.6,42
동대문구,답십리동,2025-02,4480.8,4342.5,81
동대문구,답십리동,2025-03,4379.7,4135.7,115
동대문구,답십리동,2025-04,4466.6,4535.6,68
동대문구,답십리동,2025-05,4254.8,3995.3,99
동대문구,답십리동,2025-06,4675.7,4468.8,139
동대문구,답십리동,2025-07,4247.6,4165.4,54
동대문구,답십리동,2025-08,4760.1,4560.0,63
동대문구,답십리동,2025-09,5218.3,5578.4,144
동대문구,답십리동,2025-10,4809.6,4610.7,121
동대문구,답십리동,2025-11,4400.7,4050.4,40
동대문구,답십리동,2025-12,4340.0,4273.9,54
동대문구,답십리동,2026-01,4195.2,3671.4,62
동대문구,답십리동,2026-02,4784.0,3937.8,58
동대문구,답십리동,2026-03,4973.8,4466.7,53
동대문구,답십리동,2026-04,4724.7,4434.7,83
동대문구,답십리동,2026-05,5231.3,4557.6,83
동대문구,답십리동,2026-06,5440.9,5506.0,53
동대문구,답십리동,2026-07,5925.4,5742.6,39
동대문구,답십리동,2026-08,5741.7,5111.7,6
동대문구,신설동,2024-05,3339.2,3339.2,1
동대문구,신설동,2024-07,3698.0,3698.0,1
동대문구,신설동,2024-08,3576.8,3576.8,1
동대문구,신설동,2024-10,3207.4,3207.4,1
동대문구,신설동,2024-11,3484.1,3484.1,1
동대문구,신설동,2024-12,3312.8,3312.8,2
동대문구,신설동,2025-02,3190.3,3190.3,2
동대문구,신설동,2025-03,3289.7,3369.9,3
동대문구,신설동,2025-04,4532.6,4532.6,2
동대문구,신설동,2025-06,3324.6,3324.6,2
동대문구,신설동,2025-07,3295.3,3295.3,1
동대문구,신설동,2025-08,3810.1,3810.1,1
동대문구,신설동,2025-11,3317.2,3317.2,1
동대문구,신설동,2026-03,5615.8,5615.8,1
동대문구,신설동,2026-05,5578.6,5578.6,1
동대문구,신설동,2026-06,5748.3,5748.3,2
동대문구,신설동,2026-07,6154.3,6154.3,1
동대문구,용두동,2024-05,4942.2,5049.8,6
동대문구,용두동,2024-06,4633.4,4590.8,23
동대문구,용두동,2024-07,4665.0,4591.9,38
동대문구,용두동,2024-08,5218.4,5617.6,28
동대문구,용두동,2024-09,4585.9,4358.8,12
동대문구,용두동,2024-10,4024.3,3802.7,9
동대문구,용두동,2024-11,4697.6,4295.4,13
동대문구,용두동,2024-12,4823.5,4941.0,17
동대문구,용두동,2025-01,4285.9,4281.8,17
동대문구,용두동,2025-02,5161.0,5449.3,23
동대문구,용두동,2025-03,5462.2,5759.4,31
동대문구,용두동,2025-04,5324.7,5603.7,19
동대문구,용두동,2025-05,5345.3,5640.0,33
동대문구,용두동,2025-06,5353.3,5524.4,49
동대문구,용두동,2025-07,5196.1,5815.0,23
동대문구,용두동,2025-08,4977.4,4479.5,23
동대문구,용두동,2025-09,5478.4,5816.4,75
동대문구,용두동,2025-10,5524.8,5525.6,49
동대문구,용두동,2025-11,5011.8,4688.1,19
동대문구,용두동,2025-12,4669.7,4352.4,73
동대문구,용두동,2026-01,5411.2,5569.8,33
동대문구,용두동,2026-02,5169.0,4420.0,18
동대문구,용두동,2026-03,5804.5,5678.9,21
동대문구,용두동,2026-04,5659.7,5356.5,36
동대문구,용두동,2026-05,5490.4,5394.9,37
동대문구,용두동,2026-06,5686.9,5501.7,20
동대문구,용두동,2026-07,5387.0,5202.2,15
동대문구,용두동,2026-08,5110.3,5219.1,3
동대문구,이문동,2024-05,3356.9,3360.6,12
동대문구,이문동,2024-06,3338.7,3345.8,31
동대문구,이문동,2024-07,3568.5,3531.0,39
동대문구,이문동,2024-08,3342.6,3352.1,24
동대문구,이문동,2024-09,3653.0,3929.0,11
동대문구,이문동,2024-10,3401.7,3262.5,21
동대문구,이문동,2024-11,3240.2,3240.0,14
동대문구,이문동,2024-12,3227.5,3151.6,12
동대문구,이문동,2025-01,3933.2,3829.5,12
동대문구,이문동,2025-02,3723.7,3580.2,24
동대문구,이문동,2025-03,3852.6,3780.3,42
동대문구,이문동,2025-04,3709.4,3700.9,27
동대문구,이문동,2025-05,3584.6,3616.1,30
동대문구,이문동,2025-06,3599.2,3422.9,44
동대문구,이문동,2025-07,3551.4,3579.2,17
동대문구,이문동,2025-08,3885.4,3995.9,17
동대문구,이문동,2025-09,3731.1,3681.3,54
동대문구,이문동,2025-10,3732.0,3688.2,65
동대문구,이문동,2025-11,3828.8,3919.6,16
동대문구,이문동,2025-12,3795.0,3672.6,24
동대문구,이문동,2026-01,3654.0,3268.1,31
동대문구,이문동,2026-02,3782.1,3424.5,27
동대문구,이문동,2026-03,4257.8,4357.3,21
동대문구,이문동,2026-04,4208.7,3874.7,33
동대문구,이문동,2026-05,3896.8,3687.8,24
동대문구,이문동,2026-06,4436.1,4439.4,25
동대문구,이문동,2026-07,4287.9,4092.8,23
동대문구,이문동,2026-08,4632.7,4613.6,4
동대문구,장안동,2024-05,3023.2,3063.1,39
동대문구,장안동,2024-06,3573.2,3741.0,42
동대문구,장안동,2024-07,3296.4,3465.4,62
동대문구,장안동,2024-08,3404.6,3565.2,46
동대문구,장안동,2024-09,3125.6,2815.4,29
동대문구,장안동,2024-10,3285.4,3087.2,30
동대문구,장안동,2024-11,3171.0,2940.6,24
동대문구,장안동,2024-12,3103.6,2930.5,24
동대문구,장안동,2025-01,3066.5,3205.5,22
동대문구,장안동,2025-02,3190.7,2974.2,38
동대문구,장안동,2025-03,3426.8,3511.4,62
동대문구,장안동,2025-04,4404.1,4777.6,98
동대문구,장안동,2025-05,3382.6,3215.8,51
동대문구,장안동,2025-06,3494.5,3700.4,98
동대문구,장안동,2025-07,2950.5,2658.4,34
동대문구,장안동,2025-08,3465.3,3356.2,33
동대문구,장안동,2025-09,3584.1,3782.3,53
동대문구,장안동,2025-10,3509.9,3517.4,79
동대문구,장안동,2025-11,3424.5,3102.5,23
동대문구,장안동,2025-12,3273.5,3275.6,29
동대문구,장안동,2026-01,3705.2,3731.5,60
동대문구,장안동,2026-02,4076.6,4378.1,47
동대문구,장안동,2026-03,3600.8,3094.1,47
동대문구,장안동,2026-04,3780.9,3386.9,85
동대문구,장안동,2026-05,3558.0,3104.4,62
동대문구,장안동,2026-06,3891.6,3561.4,51
동대문구,장안동,2026-07,3763.1,3364.5,43
동대문구,장안동,2026-08,3295.3,2910.0,4
동대문구,전농동,2024-05,4428.7,4200.7,23
동대문구,전농동,2024-06,4323.4,3909.8,51
동대문구,전농동,2024-07,4587.6,4264.0,44
동대문구,전농동,2024-08,4409.9,4074.4,38
동대문구,전농동,2024-09,3856.0,3437.3,15
동대문구,전농동,2024-10,3798.7,3848.0,23
동대문구,전농동,2024-11,4264.2,3955.4,25
동대문구,전농동,2024-12,4311.6,3899.7,17
동대문구,전농동,2025-01,4160.3,3878.4,18
동대문구,전농동,2025-02,4417.9,3994.4,33
동대문구,전농동,2025-03,4292.2,4126.4,57
동대문구,전농동,2025-04,4927.7,4286.0,31
동대문구,전농동,2025-05,4740.4,4543.0,42
동대문구,전농동,2025-06,5129.0,5562.8,77
동대문구,전농동,2025-07,4965.6,4679.5,20
동대문구,전농동,2025-08,4790.6,4254.1,36
동대문구,전농동,2025-09,5225.5,4959.5,73
동대문구,전농동,2025-10,5180.4,5013.7,91
동대문구,전농동,2025-11,5038.1,4735.3,15
동대문구,전농동,2025-12,5123.8,5027.6,24
동대문구,전농동,2026-01,5726.3,5279.0,50
동대문구,전농동,2026-02,5095.2,4688.1,38
동대문구,전농동,2026-03,5347.7,4879.4,31
동대문구,전농동,2026-04,5185.7,4677.7,57
동대문구,전농동,2026-05,5139.7,4986.6,60
동대문구,전농동,2026-06,5948.0,6516.7,31
동대문구,전농동,2026-07,5832.4,5880.8,37
동대문구,전농동,2026-08,6513.4,6239.5,5
동대문구,제기동,2024-05,2924.9,2640.8,4
동대문구,제기동,2024-06,3183.3,3003.1,13
동대문구,제기동,2024-07,3342.7,3359.3,18
동대문구,제기동,2024-08,3313.9,3518.9,14
동대문구,제기동,2024-09,3367.2,3784.2,5
동대문구,제기동,2024-10,3282.2,3447.2,8
동대문구,제기동,2024-11,4679.1,5180.5,24
동대문구,제기동,2024-12,3690.9,3867.1,9
동대문구,제기동,2025-01,3719.7,3780.8,14
동대문구,제기동,2025-02,3083.2,3153.9,15
동대문구,제기동,2025-03,3699.1,3996.0,6
동대문구,제기동,2025-04,3617.0,3345.5,9
동대문구,제기동,2025-05,3403.3,3379.0,14
동대문구,제기동,2025-06,3546.6,3419.6,14
동대문구,제기동,2025-07,3812.4,3836.9,6
동대문구,제기동,2025-08,3461.7,3376.6,11
동대문구,제기동,2025-09,3469.7,3666.2,17
동대문구,제기동,2025-10,3758.6,3501.1,19
동대문구,제기동,2025-11,3306.8,3194.7,4
동대문구,제기동,2025-12,4174.2,4088.8,6
동대문구,제기동,2026-01,3833.8,3730.0,6
동대문구,제기동,2026-02,4408.6,4184.5,8
동대문구,제기동,2026-03,3857.1,3687.6,12
동대문구,제기동,2026-04,3934.6,3621.2,20
동대문구,제기동,2026-05,4042.0,3793.8,20
동대문구,제기동,2026-06,4173.2,4290.2,13
동대문구,제기동,2026-07,4461.3,4420.3,11
동대문구,제기동,2026-08,6170.8,6170.8,1
동대문구,청량리동,2024-05,3140.6,3170.8,5
동대문구,청량리동,2024-06,3291.2,3289.5,7
동대문구,청량리동,2024-07,3147.6,3179.4,14
동대문구,청량리동,2024-08,3330.4,3252.1,20
동대문구,청량리동,2024-09,3141.8,3089.6,3
동대문구,청량리동,2024-10,3369.3,3479.8,5
동대문구,청량리동,2024-11,2788.6,2772.5,6
동대문구,청량리동,2024-12,2968.9,3008.6,3
동대문구,청량리동,2025-01,2881.2,3103.2,5
동대문구,청량리동,2025-02,3034.1,3019.7,9
동대문구,청량리동,2025-03,3410.6,3346.0,12
동대문구,청량리동,2025-04,3166.1,3231.1,13
동대문구,청량리동,2025-05,3367.2,3444.6,13
동대문구,청량리동,2025-06,3233.2,3211.6,19
동대문구,청량리동,2025-07,3557.9,3480.8,3
동대문구,청량리동,2025-08,3737.4,3806.9,10
동대문구,청량리동,2025-09,3355.0,3722.0,20
동대문구,청량리동,2025-10,3450.4,3386.8,27
동대문구,청량리동,2025-11,3336.6,3347.8,4
동대문구,청량리동,2025-12,3448.9,3503.6,13
동대문구,청량리동,2026-01,3606.6,3475.9,13
동대문구,청량리동,2026-02,3881.9,3849.0,9
동대문구,청량리동,2026-03,3338.2,3192.2,11
동대문구,청량리동,2026-04,3435.7,3157.7,9
동대문구,청량리동,2026-05,3529.6,3659.3,9
동대문구,청량리동,2026-06,4132.1,4282.6,13
동대문구,청량리동,2026-07,4547.9,4547.9,2
동대문구,청량리동,2026-08,4245.5,4245.5,2
동대문구,회기동,2024-05,2934.8,2934.8,2
동대문구,회기동,2024-06,3263.6,3299.7,6
동대문구,회기동,2024-07,3185.1,3219.2,4
동대문구,회기동,2024-08,3138.9,3138.9,2
동대문구,회기동,2024-09,2820.2,2904.6,3
동대문구,회기동,2024-10,3143.2,3436.9,4
동대문구,회기동,2024-11,3450.5,3425.2,8
동대문구,회기동,2024-12,3377.5,3454.2,8
동대문구,회기동,2025-01,3203.2,3111.7,3
동대문구,회기동,2025-02,2940.4,2859.9,6
동대문구,회기동,2025-03,3174.8,3167.7,12
동대문구,회기동,2025-04,3383.0,3293.4,3
동대문구,회기동,2025-05,3475.5,3393.7,10
동대문구,회기동,2025-06,3574.9,3557.2,10
동대문구,회기동,2025-07,3548.3,3624.5,4
동대문구,회기동,2025-08,3378.3,3368.3,6
동대문구,회기동,2025-09,3526.8,3565.9,13
동대문구,회기동,2025-10,3440.6,3300.0,8
동대문구,회기동,2025-11,3081.8,3283.0,5
동대문구,회기동,2025-12,3701.0,3743.0,6
동대문구,회기동,2026-01,3806.5,3482.5,6
동대문구,회기동,2026-02,3253.2,3696.5,5
동대문구,회기동,2026-03,3305.4,3813.2,3
동대문구,회기동,2026-04,4162.9,4084.1,5
동대문구,회기동,2026-05,4039.3,4048.2,7
동대문구,회기동,2026-06,4143.4,4153.4,5
동대문구,회기동,2026-07,4240.3,4208.8,3
동대문구,휘경동,2024-05,3503.6,3530.7,15
동대문구,휘경동,2024-06,3775.7,3650.8,28
동대문구,휘경동,2024-07,3645.3,3556.4,42
동대문구,휘경동,2024-08,3590.2,3621.7,33
동대문구,휘경동,2024-09,3444.2,3557.3,23
동대문구,휘경동,2024-10,3626.4,3667.0,11
동대문구,휘경동,2024-11,3724.6,3886.3,13
동대문구,휘경동,2024-12,3575.8,3603.5,18
동대문구,휘경동,2025-01,4350.4,4586.8,11
동대문구,휘경동,2025-02,3525.6,3238.6,16
동대문구,휘경동,2025-03,3615.9,3405.3,36
동대문구,휘경동,2025-04,3732.1,3528.9,22
동대문구,휘경동,2025-05,3821.4,3546.5,34
동대문구,휘경동,2025-06,3814.9,3708.8,54
동대문구,휘경동,2025-07,3739.3,3584.1,20
동대문구,휘경동,2025-08,3677.3,3765.7,15
동대문구,휘경동,2025-09,4015.6,3839.2,34
동대문구,휘경동,2025-10,3868.7,3463.2,57
동대문구,휘경동,2025-11,4005.8,3996.5,15
동대문구,휘경동,2025-12,3677.3,3622.5,25
동대문구,휘경동,2026-01,3726.2,3750.3,31
동대문구,휘경동,2026-02,4179.2,4036.8,22
동대문구,휘경동,2026-03,3592.7,3690.0,25
동대문구,휘경동,2026-04,4017.6,3814.9,44
동대문구,휘경동,2026-05,4376.7,3969.8,36
동대문구,휘경동,2026-06,4187.0,4155.8,26
동대문구,휘경동,2026-07,4857.8,4414.4,28
동대문구,휘경동,2026-08,4931.4,4931.4,2
동작구,노량진동,2024-05,4337.3,4404.4,17
동작구,노량진동,2024-06,3898.8,4046.6,21
동작구,노량진동,2024-07,4056.9,4128.4,23
동작구,노량진동,2024-08,4205.1,4059.3,17
동작구,노량진동,2024-09,3973.7,3714.0,4
동작구,노량진동,2024-10,4174.7,4342.6,10
동작구,노량진동,2024-11,4305.6,4808.1,5
동작구,노량진동,2024-12,4196.6,4054.4,7
동작구,노량진동,2025-01,4352.6,4362.0,11
동작구,노량진동,2025-02,4630.0,4430.2,22
동작구,노량진동,2025-03,4322.7,4391.2,40
동작구,노량진동,2025-04,3976.8,3774.3,23
동작구,노량진동,2025-05,4245.0,4280.6,44
동작구,노량진동,2025-06,4518.8,4266.1,23
동작구,노량진동,2025-07,4800.2,4281.1,3
동작구,노량진동,2025-08,4916.5,5024.1,13
동작구,노량진동,2025-09,4984.5,4767.6,29
동작구,노량진동,2025-10,4876.1,4670.3,23
동작구,노량진동,2025-11,4547.7,4816.3,10
동작구,노량진동,2025-12,5244.5,5608.3,13
동작구,노량진동,2026-01,5780.5,5803.1,12
동작구,노량진동,2026-02,6940.3,7349.9,15
동작구,노량진동,2026-03,6582.3,6445.7,13
동작구,노량진동,2026-04,5949.3,5715.3,26
동작구,노량진동,2026-05,5925.1,5995.7,28
동작구,노량진동,2026-06,6077.6,6186.7,15
동작구,노량진동,2026-07,6125.9,6314.2,38
동작구,대방동,2024-05,4363.0,3929.9,13
동작구,대방동,2024-06,4651.5,4989.8,20
동작구,대방동,2024-07,4431.3,4522.7,32
동작구,대방동,2024-08,4507.4,4312.6,13
동작구,대방동,2024-09,4497.5,4638.8,7
동작구,대방동,2024-10,4314.9,3942.7,13
동작구,대방동,2024-11,4797.6,4903.8,8
동작구,대방동,2024-12,4321.3,4806.2,9
동작구,대방동,2025-01,4714.8,5192.9,14
동작구,대방동,2025-02,4360.6,4636.6,14
동작구,대방동,2025-03,4703.3,4765.0,32
동작구,대방동,2025-04,4525.7,4360.6,23
동작구,대방동,2025-05,4842.3,5233.9,42
동작구,대방동,2025-06,5287.0,5539.8,60
동작구,대방동,2025-07,4979.2,5410.7,20
동작구,대방동,2025-08,5182.1,5749.2,15
동작구,대방동,2025-09,5641.5,5917.1,45
동작구,대방동,2025-10,5084.6,5228.0,40
동작구,대방동,2025-11,5256.9,5037.9,8
동작구,대방동,2025-12,5453.4,5701.8,4
동작구,대방동,2026-01,5818.0,5688.0,18
동작구,대방동,2026-02,5852.2,5763.2,27
동작구,대방동,2026-03,6661.3,6347.8,9
동작구,대방동,2026-04,5817.4,5691.3,35
동작구,대방동,2026-05,5844.0,5546.9,30
동작구,대방동,2026-06,6968.6,6948.7,16
동작구,대방동,2026-07,6358.3,6586.5,17
동작구,대방동,2026-08,5802.9,5802.9,1
동작구,동작동,2024-05,5562.5,5563.0,6
동작구,동작동,2024-06,5078.0,4347.2,12
동작구,동작동,2024-07,5721.4,5912.8,19
동작구,동작동,2024-08,6473.2,6490.9,4
동작구,동작동,2024-10,4668.8,4436.3,3
동작구,동작동,2024-11,4546.3,4420.7,4
동작구,동작동,2024-12,5627.1,5441.4,3
동작구,동작동,2025-01,4905.9,4397.4,3
동작구,동작동,2025-02,5528.4,5629.9,4
동작구,동작동,2025-03,5976.2,6199.3,14
동작구,동작동,2025-04,5998.9,6328.7,7
동작구,동작동,2025-05,6752.9,7157.6,9
동작구,동작동,2025-06,5737.4,5053.2,22
동작구,동작동,2025-08,6689.0,6689.0,2
동작구,동작동,2025-09,5598.6,5446.1,13
동작구,동작동,2025-10,6371.1,5825.4,10
동작구,동작동,2025-11,5175.6,5175.6,1
동작구,동작동,2025-12,5595.9,5097.8,3
동작구,동작동,2026-01,6597.6,6866.4,4
동작구,동작동,2026-02,6244.6,5754.8,6
동작구,동작동,2026-03,6406.8,6525.9,4
동작구,동작동,2026-04,7843.3,8460.8,4
동작구,동작동,2026-05,6172.9,5641.6,4
동작구,동작동,2026-06,8244.0,8947.0,3
동작구,동작동,2026-07,6031.8,6031.8,1
동작구,본동,2024-05,4300.6,4385.2,8
동작구,본동,2024-06,5517.9,5515.3,16
동작구,본동,2024-07,4676.9,4553.8,27
동작구,본동,2024-08,5853.6,5703.7,13
동작구,본동,2024-09,4478.6,4355.1,6
동작구,본동,2024-10,4736.4,4778.6,16
동작구,본동,2024-11,5089.3,4978.1,11
동작구,본동,2024-12,5100.7,5155.6,8
동작구,본동,2025-01,5157.9,5169.3,4
동작구,본동,2025-02,5228.7,5303.4,15
동작구,본동,2025-03,5558.3,5365.8,15
동작구,본동,2025-04,5258.5,5022.2,28
동작구,본동,2025-05,4789.4,4886.5,30
동작구,본동,2025-06,5438.9,5141.6,22
동작구,본동,2025-07,5724.6,5231.7,8
동작구,본동,2025-08,5198.1,5270.9,10
동작구,본동,2025-09,5434.2,5148.3,18
동작구,본동,2025-10,5142.1,4948.6,17
동작구,본동,2025-12,5851.1,5742.1,11
동작구,본동,2026-01,6617.8,5828.5,11
동작구,본동,2026-02,6385.3,5591.5,3
